"STATISTIC","Statistic","TLIST(D1)","Date","C02196V02652","County","UNIT","VALUE"
"SLI01C01","Staying Local Indicator","2020M03D08","2020 March 08","IE21","Dublin","%","72.6"
"SLI01C01","Staying Local Indicator","2020M03D08","2020 March 08","IE2201","Kildare","%","50.7"
"SLI01C01","Staying Local Indicator","2020M03D08","2020 March 08","IE2202","Meath","%","51.4"
"SLI01C01","Staying Local Indicator","2020M03D08","2020 March 08","IE2203","Wicklow","%","52"
"SLI01C01","Staying Local Indicator","2020M03D08","2020 March 08","IE2301","Clare","%","51"
"SLI01C01","Staying Local Indicator","2020M03D08","2020 March 08","IE2401","Carlow","%","46.7"
"SLI01C01","Staying Local Indicator","2020M03D08","2020 March 08","IE2402","Kilkenny","%","52.3"
"SLI01C01","Staying Local Indicator","2020M03D08","2020 March 08","IE05122","Tipperary","%","49.4"
"SLI01C01","Staying Local Indicator","2020M03D08","2020 March 08","IE2406","Wexford","%","50.5"
"SLI01C01","Staying Local Indicator","2020M03D08","2020 March 08","IE2503","Kerry","%","54.3"
"SLI01C01","Staying Local Indicator","2020M03D08","2020 March 08","IE05316","Cork","%","57.6"
"SLI01C01","Staying Local Indicator","2020M03D08","2020 March 08","IE04225","Galway","%","54"
"SLI01C01","Staying Local Indicator","2020M03D08","2020 March 08","IE05118","Limerick","%","59.2"
"SLI01C01","Staying Local Indicator","2020M03D08","2020 March 08","IE05225","Waterford","%","60.3"
"SLI01C01","Staying Local Indicator","2020M03D09","2020 March 09","-","State","%","59.2"
"SLI01C01","Staying Local Indicator","2020M03D09","2020 March 09","IE1101","Cavan","%","50.2"
"SLI01C01","Staying Local Indicator","2020M03D09","2020 March 09","IE1102","Donegal","%","50.2"
"SLI01C01","Staying Local Indicator","2020M03D09","2020 March 09","IE1103","Leitrim","%","48.6"
"SLI01C01","Staying Local Indicator","2020M03D09","2020 March 09","IE1104","Louth","%","60.6"
"SLI01C01","Staying Local Indicator","2020M03D09","2020 March 09","IE1105","Monaghan","%","51.8"
"SLI01C01","Staying Local Indicator","2020M03D09","2020 March 09","IE1106","Sligo","%","52.1"
"SLI01C01","Staying Local Indicator","2020M03D09","2020 March 09","IE1201","Laois","%","49.8"
"SLI01C01","Staying Local Indicator","2020M03D09","2020 March 09","IE1202","Longford","%","51.4"
"SLI01C01","Staying Local Indicator","2020M03D09","2020 March 09","IE1203","Offaly","%","49"
"SLI01C01","Staying Local Indicator","2020M03D09","2020 March 09","IE1204","Westmeath","%","55.8"
"SLI01C01","Staying Local Indicator","2020M03D09","2020 March 09","IE1303","Mayo","%","48.5"
"SLI01C01","Staying Local Indicator","2020M03D09","2020 March 09","IE1304","Roscommon","%","47.8"
"SLI01C01","Staying Local Indicator","2020M03D09","2020 March 09","IE21","Dublin","%","73.1"
"SLI01C01","Staying Local Indicator","2020M03D09","2020 March 09","IE2201","Kildare","%","51.3"
"SLI01C01","Staying Local Indicator","2020M03D09","2020 March 09","IE2202","Meath","%","52"
"SLI01C01","Staying Local Indicator","2020M03D09","2020 March 09","IE2203","Wicklow","%","52.7"
"SLI01C01","Staying Local Indicator","2020M03D09","2020 March 09","IE2301","Clare","%","51.6"
"SLI01C01","Staying Local Indicator","2020M03D09","2020 March 09","IE2401","Carlow","%","47.4"
"SLI01C01","Staying Local Indicator","2020M03D09","2020 March 09","IE2402","Kilkenny","%","52.8"
"SLI01C01","Staying Local Indicator","2020M03D09","2020 March 09","IE05122","Tipperary","%","49.9"
"SLI01C01","Staying Local Indicator","2020M03D09","2020 March 09","IE2406","Wexford","%","51.2"
"SLI01C01","Staying Local Indicator","2020M03D09","2020 March 09","IE2503","Kerry","%","54.9"
"SLI01C01","Staying Local Indicator","2020M03D09","2020 March 09","IE05316","Cork","%","58.3"
"SLI01C01","Staying Local Indicator","2020M03D09","2020 March 09","IE04225","Galway","%","54.6"
"SLI01C01","Staying Local Indicator","2020M03D09","2020 March 09","IE05118","Limerick","%","59.7"
"SLI01C01","Staying Local Indicator","2020M03D09","2020 March 09","IE05225","Waterford","%","60.8"
"SLI01C01","Staying Local Indicator","2020M03D10","2020 March 10","-","State","%","59.6"
"SLI01C01","Staying Local Indicator","2020M03D10","2020 March 10","IE1101","Cavan","%","50.5"
"SLI01C01","Staying Local Indicator","2020M03D10","2020 March 10","IE1102","Donegal","%","50.5"
"SLI01C01","Staying Local Indicator","2020M03D10","2020 March 10","IE1103","Leitrim","%","48.7"
"SLI01C01","Staying Local Indicator","2020M03D10","2020 March 10","IE1104","Louth","%","60.9"
"SLI01C01","Staying Local Indicator","2020M03D10","2020 March 10","IE1105","Monaghan","%","52"
"SLI01C01","Staying Local Indicator","2020M03D10","2020 March 10","IE1106","Sligo","%","52.3"
"SLI01C01","Staying Local Indicator","2020M03D10","2020 March 10","IE1201","Laois","%","49.9"
"SLI01C01","Staying Local Indicator","2020M03D10","2020 March 10","IE1202","Longford","%","51.6"
"SLI01C01","Staying Local Indicator","2020M03D10","2020 March 10","IE1203","Offaly","%","49.3"
"SLI01C01","Staying Local Indicator","2020M03D10","2020 March 10","IE1204","Westmeath","%","56"
"SLI01C01","Staying Local Indicator","2020M03D10","2020 March 10","IE1303","Mayo","%","48.8"
"SLI01C01","Staying Local Indicator","2020M03D10","2020 March 10","IE1304","Roscommon","%","48.2"
"SLI01C01","Staying Local Indicator","2020M03D10","2020 March 10","IE21","Dublin","%","73.4"
"SLI01C01","Staying Local Indicator","2020M03D10","2020 March 10","IE2201","Kildare","%","51.8"
"SLI01C01","Staying Local Indicator","2020M03D10","2020 March 10","IE2202","Meath","%","52.4"
"SLI01C01","Staying Local Indicator","2020M03D10","2020 March 10","IE2203","Wicklow","%","53.2"
"SLI01C01","Staying Local Indicator","2020M03D10","2020 March 10","IE2301","Clare","%","52.1"
"SLI01C01","Staying Local Indicator","2020M03D10","2020 March 10","IE2401","Carlow","%","47.7"
"SLI01C01","Staying Local Indicator","2020M03D10","2020 March 10","IE2402","Kilkenny","%","53.2"
"SLI01C01","Staying Local Indicator","2020M03D10","2020 March 10","IE05122","Tipperary","%","50.3"
"SLI01C01","Staying Local Indicator","2020M03D10","2020 March 10","IE2406","Wexford","%","51.5"
"SLI01C01","Staying Local Indicator","2020M03D10","2020 March 10","IE2503","Kerry","%","55.3"
"SLI01C01","Staying Local Indicator","2020M03D10","2020 March 10","IE05316","Cork","%","58.7"
"SLI01C01","Staying Local Indicator","2020M03D10","2020 March 10","IE04225","Galway","%","55"
"SLI01C01","Staying Local Indicator","2020M03D10","2020 March 10","IE05118","Limerick","%","60"
"SLI01C01","Staying Local Indicator","2020M03D10","2020 March 10","IE05225","Waterford","%","61.2"
"SLI01C01","Staying Local Indicator","2020M03D11","2020 March 11","-","State","%","60.1"
"SLI01C01","Staying Local Indicator","2020M03D11","2020 March 11","IE1101","Cavan","%","51.1"
"SLI01C01","Staying Local Indicator","2020M03D11","2020 March 11","IE1102","Donegal","%","51.2"
"SLI01C01","Staying Local Indicator","2020M03D11","2020 March 11","IE1103","Leitrim","%","49.2"
"SLI01C01","Staying Local Indicator","2020M03D11","2020 March 11","IE1104","Louth","%","61.5"
"SLI01C01","Staying Local Indicator","2020M03D11","2020 March 11","IE1105","Monaghan","%","52.6"
"SLI01C01","Staying Local Indicator","2020M03D11","2020 March 11","IE1106","Sligo","%","52.6"
"SLI01C01","Staying Local Indicator","2020M03D11","2020 March 11","IE1201","Laois","%","50.5"
"SLI01C01","Staying Local Indicator","2020M03D11","2020 March 11","IE1202","Longford","%","52.3"
"SLI01C01","Staying Local Indicator","2020M03D11","2020 March 11","IE1203","Offaly","%","50"
"SLI01C01","Staying Local Indicator","2020M03D11","2020 March 11","IE1204","Westmeath","%","56.5"
"SLI01C01","Staying Local Indicator","2020M03D11","2020 March 11","IE1303","Mayo","%","49.5"
"SLI01C01","Staying Local Indicator","2020M03D11","2020 March 11","IE1304","Roscommon","%","48.7"
"SLI01C01","Staying Local Indicator","2020M03D11","2020 March 11","IE21","Dublin","%","73.8"
"SLI01C01","Staying Local Indicator","2020M03D11","2020 March 11","IE2201","Kildare","%","52.3"
"SLI01C01","Staying Local Indicator","2020M03D11","2020 March 11","IE2202","Meath","%","53"
"SLI01C01","Staying Local Indicator","2020M03D11","2020 March 11","IE2203","Wicklow","%","53.8"
"SLI01C01","Staying Local Indicator","2020M03D11","2020 March 11","IE2301","Clare","%","52.7"
"SLI01C01","Staying Local Indicator","2020M03D11","2020 March 11","IE2401","Carlow","%","48.5"
"SLI01C01","Staying Local Indicator","2020M03D11","2020 March 11","IE2402","Kilkenny","%","53.7"
"SLI01C01","Staying Local Indicator","2020M03D11","2020 March 11","IE05122","Tipperary","%","50.9"
"SLI01C01","Staying Local Indicator","2020M03D11","2020 March 11","IE2406","Wexford","%","52.1"
"SLI01C01","Staying Local Indicator","2020M03D11","2020 March 11","IE2503","Kerry","%","56"
"SLI01C01","Staying Local Indicator","2020M03D11","2020 March 11","IE05316","Cork","%","59.2"
"SLI01C01","Staying Local Indicator","2020M03D11","2020 March 11","IE04225","Galway","%","55.7"
"SLI01C01","Staying Local Indicator","2020M03D11","2020 March 11","IE05118","Limerick","%","60.6"
"SLI01C01","Staying Local Indicator","2020M03D11","2020 March 11","IE05225","Waterford","%","61.7"
"SLI01C01","Staying Local Indicator","2020M03D12","2020 March 12","-","State","%","60.7"
"SLI01C01","Staying Local Indicator","2020M03D12","2020 March 12","IE1101","Cavan","%","51.4"
"SLI01C01","Staying Local Indicator","2020M03D12","2020 March 12","IE1102","Donegal","%","51.8"
"SLI01C01","Staying Local Indicator","2020M03D12","2020 March 12","IE1103","Leitrim","%","49.7"
"SLI01C01","Staying Local Indicator","2020M03D12","2020 March 12","IE1104","Louth","%","62.1"
"SLI01C01","Staying Local Indicator","2020M03D12","2020 March 12","IE1105","Monaghan","%","53.1"
"SLI01C01","Staying Local Indicator","2020M03D12","2020 March 12","IE1106","Sligo","%","53.4"
"SLI01C01","Staying Local Indicator","2020M03D12","2020 March 12","IE1201","Laois","%","50.9"
"SLI01C01","Staying Local Indicator","2020M03D12","2020 March 12","IE1202","Longford","%","52.5"
"SLI01C01","Staying Local Indicator","2020M03D12","2020 March 12","IE1203","Offaly","%","50.5"
"SLI01C01","Staying Local Indicator","2020M03D12","2020 March 12","IE1204","Westmeath","%","57"
"SLI01C01","Staying Local Indicator","2020M03D12","2020 March 12","IE1303","Mayo","%","50"
"SLI01C01","Staying Local Indicator","2020M03D12","2020 March 12","IE1304","Roscommon","%","49.3"
"SLI01C01","Staying Local Indicator","2020M03D12","2020 March 12","IE21","Dublin","%","74.4"
"SLI01C01","Staying Local Indicator","2020M03D12","2020 March 12","IE2201","Kildare","%","53"
"SLI01C01","Staying Local Indicator","2020M03D12","2020 March 12","IE2202","Meath","%","53.7"
"SLI01C01","Staying Local Indicator","2020M03D12","2020 March 12","IE2203","Wicklow","%","54.6"
"SLI01C01","Staying Local Indicator","2020M03D12","2020 March 12","IE2301","Clare","%","53.3"
"SLI01C01","Staying Local Indicator","2020M03D12","2020 March 12","IE2401","Carlow","%","49.1"
"SLI01C01","Staying Local Indicator","2020M03D12","2020 March 12","IE2402","Kilkenny","%","54.3"
"SLI01C01","Staying Local Indicator","2020M03D12","2020 March 12","IE05122","Tipperary","%","51.4"
"SLI01C01","Staying Local Indicator","2020M03D12","2020 March 12","IE2406","Wexford","%","52.9"
"SLI01C01","Staying Local Indicator","2020M03D12","2020 March 12","IE2503","Kerry","%","56.6"
"SLI01C01","Staying Local Indicator","2020M03D12","2020 March 12","IE05316","Cork","%","59.9"
"SLI01C01","Staying Local Indicator","2020M03D12","2020 March 12","IE04225","Galway","%","56.2"
"SLI01C01","Staying Local Indicator","2020M03D12","2020 March 12","IE05118","Limerick","%","61.1"
"SLI01C01","Staying Local Indicator","2020M03D12","2020 March 12","IE05225","Waterford","%","62.4"
"SLI01C01","Staying Local Indicator","2020M03D13","2020 March 13","-","State","%","61.5"
"SLI01C01","Staying Local Indicator","2020M03D13","2020 March 13","IE1101","Cavan","%","52"
"SLI01C01","Staying Local Indicator","2020M03D13","2020 March 13","IE1102","Donegal","%","52.1"
"SLI01C01","Staying Local Indicator","2020M03D13","2020 March 13","IE1103","Leitrim","%","50.2"
"SLI01C01","Staying Local Indicator","2020M03D13","2020 March 13","IE1104","Louth","%","63"
"SLI01C01","Staying Local Indicator","2020M03D13","2020 March 13","IE1105","Monaghan","%","53.7"
"SLI01C01","Staying Local Indicator","2020M03D13","2020 March 13","IE1106","Sligo","%","53.7"
"SLI01C01","Staying Local Indicator","2020M03D13","2020 March 13","IE1201","Laois","%","51.7"
"SLI01C01","Staying Local Indicator","2020M03D13","2020 March 13","IE1202","Longford","%","53.4"
"SLI01C01","Staying Local Indicator","2020M03D13","2020 March 13","IE1203","Offaly","%","51.3"
"SLI01C01","Staying Local Indicator","2020M03D13","2020 March 13","IE1204","Westmeath","%","57.8"
"SLI01C01","Staying Local Indicator","2020M03D13","2020 March 13","IE1303","Mayo","%","50.6"
"SLI01C01","Staying Local Indicator","2020M03D13","2020 March 13","IE1304","Roscommon","%","49.9"
"SLI01C01","Staying Local Indicator","2020M03D13","2020 March 13","IE21","Dublin","%","75"
"SLI01C01","Staying Local Indicator","2020M03D13","2020 March 13","IE2201","Kildare","%","54.1"
"SLI01C01","Staying Local Indicator","2020M03D13","2020 March 13","IE2202","Meath","%","54.9"
"SLI01C01","Staying Local Indicator","2020M03D13","2020 March 13","IE2203","Wicklow","%","56"
"SLI01C01","Staying Local Indicator","2020M03D13","2020 March 13","IE2301","Clare","%","54.1"
"SLI01C01","Staying Local Indicator","2020M03D13","2020 March 13","IE2401","Carlow","%","49.7"
"SLI01C01","Staying Local Indicator","2020M03D13","2020 March 13","IE2402","Kilkenny","%","55.3"
"SLI01C01","Staying Local Indicator","2020M03D13","2020 March 13","IE05122","Tipperary","%","52.2"
"SLI01C01","Staying Local Indicator","2020M03D13","2020 March 13","IE2406","Wexford","%","53.8"
"SLI01C01","Staying Local Indicator","2020M03D13","2020 March 13","IE2503","Kerry","%","57.3"
"SLI01C01","Staying Local Indicator","2020M03D13","2020 March 13","IE05316","Cork","%","60.9"
"SLI01C01","Staying Local Indicator","2020M03D13","2020 March 13","IE04225","Galway","%","56.9"
"SLI01C01","Staying Local Indicator","2020M03D13","2020 March 13","IE05118","Limerick","%","61.7"
"SLI01C01","Staying Local Indicator","2020M03D13","2020 March 13","IE05225","Waterford","%","63.2"
"SLI01C01","Staying Local Indicator","2020M03D14","2020 March 14","-","State","%","62.2"
"SLI01C01","Staying Local Indicator","2020M03D14","2020 March 14","IE1101","Cavan","%","52.8"
"SLI01C01","Staying Local Indicator","2020M03D14","2020 March 14","IE1102","Donegal","%","52.5"
"SLI01C01","Staying Local Indicator","2020M03D14","2020 March 14","IE1103","Leitrim","%","50.8"
"SLI01C01","Staying Local Indicator","2020M03D14","2020 March 14","IE1104","Louth","%","63.6"
"SLI01C01","Staying Local Indicator","2020M03D14","2020 March 14","IE1105","Monaghan","%","54.3"
"SLI01C01","Staying Local Indicator","2020M03D14","2020 March 14","IE1106","Sligo","%","54"
"SLI01C01","Staying Local Indicator","2020M03D14","2020 March 14","IE1201","Laois","%","52.5"
"SLI01C01","Staying Local Indicator","2020M03D14","2020 March 14","IE1202","Longford","%","54"
"SLI01C01","Staying Local Indicator","2020M03D14","2020 March 14","IE1203","Offaly","%","52.2"
"SLI01C01","Staying Local Indicator","2020M03D14","2020 March 14","IE1204","Westmeath","%","58.6"
"SLI01C01","Staying Local Indicator","2020M03D14","2020 March 14","IE1303","Mayo","%","50.9"
"SLI01C01","Staying Local Indicator","2020M03D14","2020 March 14","IE1304","Roscommon","%","50.5"
"SLI01C01","Staying Local Indicator","2020M03D14","2020 March 14","IE21","Dublin","%","75.7"
"SLI01C01","Staying Local Indicator","2020M03D14","2020 March 14","IE2201","Kildare","%","55.2"
"SLI01C01","Staying Local Indicator","2020M03D14","2020 March 14","IE2202","Meath","%","56"
"SLI01C01","Staying Local Indicator","2020M03D14","2020 March 14","IE2203","Wicklow","%","57.3"
"SLI01C01","Staying Local Indicator","2020M03D14","2020 March 14","IE2301","Clare","%","54.7"
"SLI01C01","Staying Local Indicator","2020M03D14","2020 March 14","IE2401","Carlow","%","50.3"
"SLI01C01","Staying Local Indicator","2020M03D14","2020 March 14","IE2402","Kilkenny","%","56.2"
"SLI01C01","Staying Local Indicator","2020M03D14","2020 March 14","IE05122","Tipperary","%","52.9"
"SLI01C01","Staying Local Indicator","2020M03D14","2020 March 14","IE2406","Wexford","%","54.6"
"SLI01C01","Staying Local Indicator","2020M03D14","2020 March 14","IE2503","Kerry","%","57.8"
"SLI01C01","Staying Local Indicator","2020M03D14","2020 March 14","IE05316","Cork","%","61.6"
"SLI01C01","Staying Local Indicator","2020M03D14","2020 March 14","IE04225","Galway","%","57.5"
"SLI01C01","Staying Local Indicator","2020M03D14","2020 March 14","IE05118","Limerick","%","62.4"
"SLI01C01","Staying Local Indicator","2020M03D14","2020 March 14","IE05225","Waterford","%","64"
"SLI01C01","Staying Local Indicator","2020M03D15","2020 March 15","-","State","%","62.9"
"SLI01C01","Staying Local Indicator","2020M03D15","2020 March 15","IE1101","Cavan","%","53.9"
"SLI01C01","Staying Local Indicator","2020M03D15","2020 March 15","IE1102","Donegal","%","53.4"
"SLI01C01","Staying Local Indicator","2020M03D15","2020 March 15","IE1103","Leitrim","%","51.3"
"SLI01C01","Staying Local Indicator","2020M03D15","2020 March 15","IE1104","Louth","%","64.4"
"SLI01C01","Staying Local Indicator","2020M03D15","2020 March 15","IE1105","Monaghan","%","55.3"
"SLI01C01","Staying Local Indicator","2020M03D15","2020 March 15","IE1106","Sligo","%","54.7"
"SLI01C01","Staying Local Indicator","2020M03D15","2020 March 15","IE1201","Laois","%","53.5"
